Species,Subject,Date,Time,Phase,Block,Trial,ConfigID,Correct1,Correct2,Correct3,Response1,Response2,Response3,RT1,RT2,RT3,ACC1,ACC2,ACC3,Score,Score2,Condition
Human,EZ_75,2017-10-16,10:17:22,Exp,4,33,11,TopRight,BottomRight,BottomLeft,TopRight,BottomRight,BottomLeft,488,881,626,1,1,1,1,0,PROBE
Human,EZ_75,2017-10-16,10:17:27,Exp,4,34,6,TopRight,TopLeft,BottomLeft,TopRight,TopLeft,BottomLeft,522,402,627,1,1,1,1,0,PROBE
Human,EZ_75,2017-10-16,10:17:31,Exp,4,35,16,BottomLeft,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,401,402,572,1,1,1,1,0,PROBE
Human,EZ_75,2017-10-16,10:17:35,Exp,4,36,8,TopRight,BottomLeft,TopLeft,TopRight,BottomLeft,TopLeft,518,404,572,1,1,1,1,0,PROBE
Human,EZ_75,2017-10-16,10:17:41,Exp,4,37,10,TopRight,BottomRight,TopLeft,TopRight,BottomRight,TopLeft,1140,681,951,1,1,1,1,0,BASE
Human,EZ_75,2017-10-16,10:17:45,Exp,4,38,14,BottomLeft,TopRight,TopLeft,BottomLeft,TopRight,TopLeft,576,404,624,1,1,1,1,0,BASE
Human,EZ_75,2017-10-16,10:17:50,Exp,4,39,4,TopLeft,BottomRight,TopRight,TopLeft,BottomRight,TopRight,611,435,1033,1,1,1,1,0,BASE
Human,EZ_75,2017-10-16,10:17:55,Exp,4,40,18,BottomRight,TopLeft,TopRight,BottomRight,TopLeft,TopRight,659,404,712,1,1,1,1,0,PROBE
Human,EZ_75,2017-10-16,10:18:00,Exp,4,41,19,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,BottomLeft,593,403,1035,1,1,1,1,0,BASE
Human,EZ_75,2017-10-16,10:18:05,Exp,4,42,22,BottomRight,BottomLeft,TopLeft,BottomRight,BottomLeft,TopLeft,500,406,572,1,1,1,1,0,BASE
Human,EZ_75,2017-10-16,10:18:10,Exp,4,43,20,BottomRight,TopRight,TopLeft,BottomRight,TopRight,TopLeft,1106,436,576,1,1,1,1,0,PROBE
Human,EZ_75,2017-10-16,10:18:14,Exp,4,44,12,BottomLeft,TopLeft,TopRight,BottomLeft,TopLeft,TopRight,573,404,570,1,1,1,1,0,BASE
Human,EZ_75,2017-10-16,10:18:19,Exp,4,45,9,TopRight,BottomLeft,BottomRight,TopRight,BottomLeft,BottomRight,656,404,688,1,1,1,1,0,PROBE
Human,EZ_75,2017-10-16,10:18:24,Exp,4,46,5,TopLeft,BottomRight,BottomLeft,TopLeft,BottomRight,BottomLeft,594,406,639,1,1,1,1,0,BASE
Human,EZ_75,2017-10-16,10:18:30,Exp,4,47,21,BottomRight,TopRight,BottomLeft,BottomRight,TopRight,BottomLeft,1171,1448,707,1,1,1,1,0,BASE
Human,EZ_75,2017-10-16,10:18:35,Exp,4,48,1,TopLeft,TopRight,BottomRight,TopLeft,TopRight,BottomRight,1036,403,621,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:37:11,Exp,1,1,18,BottomRight,TopLeft,TopRight,BottomRight,TopLeft,TopRight,1282,1007,1100,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:37:19,Exp,1,2,12,BottomLeft,TopLeft,TopRight,BottomLeft,TopLeft,TopRight,1213,961,1317,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:37:27,Exp,1,3,3,TopLeft,BottomLeft,BottomRight,TopLeft,BottomLeft,BottomRight,2079,915,1339,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:37:34,Exp,1,4,2,TopLeft,BottomLeft,TopRight,TopLeft,BottomLeft,TopRight,1905,742,873,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:37:42,Exp,1,5,11,TopRight,BottomRight,BottomLeft,TopRight,BottomRight,BottomLeft,1312,1170,1454,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:37:49,Exp,1,6,9,TopRight,BottomLeft,BottomRight,TopRight,BottomLeft,BottomRight,1635,798,1230,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:37:55,Exp,1,7,22,BottomRight,BottomLeft,TopLeft,BottomRight,BottomLeft,TopLeft,1559,965,796,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:38:02,Exp,1,8,5,TopLeft,BottomRight,BottomLeft,TopLeft,BottomRight,BottomLeft,1155,988,1308,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:38:09,Exp,1,9,20,BottomRight,TopRight,TopLeft,BottomRight,TopRight,TopLeft,1229,962,981,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:38:16,Exp,1,10,23,BottomRight,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,1568,910,1017,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:38:23,Exp,1,11,16,BottomLeft,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,1187,748,1074,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:38:30,Exp,1,12,10,TopRight,BottomRight,TopLeft,TopRight,BottomRight,TopLeft,1419,859,996,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:38:38,Exp,1,13,8,TopRight,BottomLeft,TopLeft,TopRight,BottomLeft,TopLeft,1808,1508,982,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:38:46,Exp,1,14,15,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,BottomRight,1947,868,1160,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:38:52,Exp,1,15,13,BottomLeft,TopLeft,BottomRight,BottomLeft,TopLeft,BottomRight,1123,1073,1408,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:38:59,Exp,1,16,21,BottomRight,TopRight,BottomLeft,BottomRight,TopRight,BottomLeft,1132,1008,1520,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:39:11,Exp,1,17,1,TopLeft,TopRight,BottomRight,TopLeft,TopRight,BottomRight,1190,2986,2458,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:39:19,Exp,1,18,7,TopRight,TopLeft,BottomRight,TopRight,TopLeft,BottomRight,1860,1252,1671,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:39:28,Exp,1,19,6,TopRight,TopLeft,BottomLeft,TopRight,TopLeft,BottomLeft,1717,1183,1671,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:39:36,Exp,1,20,0,TopLeft,TopRight,BottomLeft,TopLeft,TopRight,BottomLeft,1437,2275,1282,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:39:43,Exp,1,21,19,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,BottomLeft,1117,758,1364,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:39:52,Exp,1,22,17,BottomLeft,BottomRight,TopRight,BottomLeft,BottomRight,TopRight,1334,1401,1734,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:39:59,Exp,1,23,14,BottomLeft,TopRight,TopLeft,BottomLeft,TopRight,TopLeft,1172,1020,889,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:40:12,Exp,1,24,4,TopLeft,BottomRight,TopRight,TopLeft,BottomRight,TopRight,3610,2299,1417,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:40:20,Exp,1,25,13,BottomLeft,TopLeft,BottomRight,BottomLeft,TopLeft,BottomRight,2641,1191,1231,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:40:27,Exp,1,26,8,TopRight,BottomLeft,TopLeft,TopRight,BottomLeft,TopLeft,1783,1110,1058,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:40:35,Exp,1,27,16,BottomLeft,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,1319,1238,1295,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:40:42,Exp,1,28,7,TopRight,TopLeft,BottomRight,TopRight,TopLeft,BottomRight,1473,1131,1275,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:40:49,Exp,1,29,1,TopLeft,TopRight,BottomRight,TopLeft,TopRight,BottomRight,1488,922,1470,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:40:57,Exp,1,30,23,BottomRight,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,1120,942,2268,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:41:04,Exp,1,31,12,BottomLeft,TopLeft,TopRight,BottomLeft,TopLeft,TopRight,1279,1040,769,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:41:13,Exp,1,32,19,BottomRight,TopLeft,BottomLeft,BottomRight,TopLeft,BottomLeft,2092,1258,1728,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:41:20,Exp,1,33,15,BottomLeft,TopRight,BottomRight,BottomLeft,TopRight,BottomRight,1133,1189,1095,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:41:32,Exp,1,34,3,TopLeft,BottomLeft,BottomRight,TopLeft,BottomLeft,BottomRight,4997,1094,2733,1,1,1,1,0,PROBE
Human,EZ_76,2017-09-14,10:41:40,Exp,1,35,14,BottomLeft,TopRight,TopLeft,BottomLeft,TopRight,TopLeft,1271,1232,2260,1,1,1,1,0,BASE
Human,EZ_76,2017-09-14,10:41:50,Exp,1,36,17,BottomLeft,BottomRight,TopRight,BottomLeft,BottomRight,TopRight,2182,2595,916,1,1,1,1,0,PROBE
